RegionName,City,State,CountyName,name,SizeRank,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
80033,Wheat-Ridge,CO,Jefferson,Wheat-Ridge-CO-80033,3138,399950,415000,435350,442450,435000,420000,439250,430000,434900,449950,449900,433000
80104,Castle-Rock,CO,Douglas,Castle-Rock-CO-80104,3180,432120,429000,421497.5,416495,415000,419197.5,429900,439000,439000,432497.5,430000,429900
80602,Thornton,CO,Adams,Thornton-CO-80602,3215,448900,453450,452900,450900,455000,450000,455900,459900,468750,468500,483000,489997
80239,Denver,CO,Denver,Denver-CO-80239,3283,295500,300000,299749.5,297750,299900,299900,297000,299450,306000,315000,320000,319900
80303,Boulder,CO,Boulder,Boulder-CO-80303,3303,578000,592250,596000,627525,649700,649900,665000,609500,582000,600000,575000,579000
81007,Pueblo,CO,Pueblo,Pueblo-CO-81007,3313,259000,262700,264950,260950,269000,263950,265000,268700,269900,279000,287000,294900
80301,Boulder,CO,Boulder,Boulder-CO-80301,3324,542400,555500,583750,625000,650000,628700,699000,674950,650000,649999,699900,629950
80241,Thornton,CO,Adams,Thornton-CO-80241,3364,358588,359995,360000,365000,365000,365000,369450,370281,385000,369900,375000,378650
80911,Security-Widefield,CO,El Paso,Security-Widefield-CO-80911,3375,235000,235000,237250,239900,239999,235950,245000,249950,250000,254700,255000,250000
80919,Colorado-Springs,CO,El Paso,Colorado-Springs-CO-80919,3470,389900,394900,399450,398900,407500,375000,385000,385000,400000,399900,385000,382500
80202,Denver,CO,Denver,Denver-CO-80202,3479,573450,550000,550000,550000,572000,619900,639000,675000,682450,645000,660000,684000
81212,Canon-City,CO,Fremont,Canon-City-CO-81212,3490,213725,209000,209000,224900,224750,221950,229900,229900,239063.5,244000,254500,259979
80234,Westminster,CO,Adams,Westminster-CO-80234,3534,355000,364900,359900,359900,363000,389500,399900,390000,375000,379450,379900,399000
81004,Pueblo,CO,Pueblo,Pueblo-CO-81004,3584,110000,110000,108000,100000,99500,109900,114950,125000,134900,127500,129900,134900
80129,Highlands-Ranch,CO,Douglas,Highlands-Ranch-CO-80129,3632,467450,459500,445000,441250,439900,439700,452500,469900,465000,459900,460000,465500
80138,Parker,CO,Douglas,Parker-CO-80138,3648,539950,548475,539000,518497.5,515000,520995,525000,525000,518500,527450,539450,539900
80923,Colorado-Springs,CO,El Paso,Colorado-Springs-CO-80923,3683,306950,312950,310750,309900,317000,313000,317000,317000,322900,324950,324900,324950
80550,Windsor,CO,Weld,Windsor-CO-80550,3697,419900,415782.5,409969.5,400000,389900,380000,375561.5,375000,375950,377300,384900,394300
80222,Denver,CO,Denver,Denver-CO-80222,3735,464900,449500,449250,429475,445721,445721,459700,459900,465000,463475,475000,475000
80005,Arvada,CO,Jefferson,Arvada-CO-80005,3768,425000,430000,447000,429900,452500,449497.5,438000,452500,465000,450000,450000,447425
80817,Fountain,CO,El Paso,Fountain-CO-80817,4069,246250,249950,246250,249900,250000,269900,270000,265000,269949.5,265000,265000,261000
80904,Colorado-Springs,CO,El Paso,Colorado-Springs-CO-80904,4224,322450,294949.5,321500,298000,329000,319000,305000,320000,298500,325000,300000,329500
80922,Colorado-Springs,CO,El Paso,Colorado-Springs-CO-80922,4360,269949.5,274900,272400,275000,275000,277250,279900,279900,285000,290000,289900,289900
81501,Grand-Junction,CO,Mesa,Grand-Junction-CO-81501,4383,199500,195000,189000,188250,189900,190500,190250,189950,190500,197000,199900,199900
80108,Castle-Rock,CO,Douglas,Castle-Rock-CO-80108,4398,650000,632100,644000,599970,629900,616800,626950,638900,674999.5,674949.5,687500,674950
80130,Highlands-Ranch,CO,Douglas,Highlands-Ranch-CO-80130,4433,478500,476000,465000,465950,450000,450000,466900,484955.5,514450,469500,469999,467250
80132,Monument,CO,El Paso,Monument-CO-80132,4441,450000,455000,456700,450000,445900,474900,475900,489997,514450,515000,521950,505000
80110,Englewood,CO,Arapahoe,Englewood-CO-80110,4464,359999,367000,350000,350000,374900,385000,407500,398000,407500,399900,398950,396500
80516,Erie,CO,Weld,Erie-CO-80516,4477,509250,518900,509975,522213,536450,534900,529700,525000,524800,524000,529000,529815
80439,Evergreen,CO,Jefferson,Evergreen-CO-80439,4522,700000,720000,699000,722500,724725,750000,799000,779000,749900,719750,719000,720000
80831,Peyton,CO,El Paso,Peyton-CO-80831,4566,339671.5,342200,339950,337450,336500,333500,348600,352500,356000,365000,364900,360000
80249,Denver,CO,Denver,Denver-CO-80249,4685,309450,317400,320000,320550,318050,323000,324900,325000,325000,335000,340000,340000
80212,Denver,CO,Denver,Denver-CO-80212,4777,616950,619450,600000,605000,619900,589450,595000,580000,595000,595000,592450,595000
80023,Broomfield,CO,Broomfield,Broomfield-CO-80023,4990,627000,629456.5,628745,608490,619500,619000,600000,604950,615644,623000,615490,614490
80232,Lakewood,CO,Jefferson,Lakewood-CO-80232,5015,375000,362500,369500,365000,360000,372444.5,375000,375000,375000,388500,388500,387000
80224,Denver,CO,Denver,Denver-CO-80224,5138,450000,449500,447250,445000,439950,464995,495000,450000,482475,475000,469900,450000
80207,Denver,CO,Denver,Denver-CO-80207,5145,480000,467000,465000,449500,464500,461950,490000,485000,484900,480000,469000,472000
80915,Cimarron-Hills,CO,El Paso,Cimarron-Hills-CO-80915,5253,240000,232500,239900,237450,239900,242450,233500,232500,249500,249999,250000,250000
80238,Denver,CO,Denver,Denver-CO-80238,5286,598900,569900,535000,555960.5,569496,574900,539000,538482.5,550900,549900,551850,534600
80403,Golden,CO,Jefferson,Golden-CO-80403,5302,575000,569950,557500,571390,597450,605630,650000,696500,675000,659000,649000,599977.5
80002,Arvada,CO,Jefferson,Arvada-CO-80002,5422,410000,385000,440000,452500,459950,425000,369500,400000,400000,405000,400000,400000
80905,Colorado-Springs,CO,El Paso,Colorado-Springs-CO-80905,5479,289800,319000,315000,304900,309995,349900,354900,345000,349900,350000,325000,315000
80528,Fort-Collins,CO,Larimer,Fort-Collins-CO-80528,5547,477947.5,452995,452972.5,464997.5,464997.5,453950,458450,455950,474900,497000,515000,516000
80921,Colorado-Springs,CO,El Paso,Colorado-Springs-CO-80921,5555,499990,499900,499900,514119,517159,517343,535000,579999,545450,547500,549450,518000
80109,Castle-Rock,CO,Douglas,Castle-Rock-CO-80109,5612,469000,469000,467947.5,455997.5,480121.5,484643,479000,459925,458925,460000,457900,460000
80305,Boulder,CO,Boulder,Boulder-CO-80305,5993,715000,699900,725000,739500,730000,699000,684450,799500,825000,775000,744900,749950
80620,Evans,CO,Weld,Evans-CO-80620,6056,268000,270000,273700,275000,274000,276750,235000,245000,250000,250000,229917,260000
81101,Alamosa,CO,Alamosa,Alamosa-CO-81101,6184,175750,167000,165000,185000,194500,209000,210000,213250,214500,217500,215000,216000
81623,Carbondale,CO,Garfield,Carbondale-CO-81623,6301,848000,875000,830000,844500,899000,930000,910000,887000,875000,875000,849000,849000
81321,Cortez,CO,Montezuma,Cortez-CO-81321,6339,209000,199700,199000,199900,209000,212063,199900,204000,229000,224950,225000,229250
81147,Pagosa-Springs,CO,Archuleta,Pagosa-Springs-CO-81147,6346,419000,409900,409900,415000,409900,399900,399000,399000,395000,389650,408000,414950
81507,Grand-Junction,CO,Mesa,Grand-Junction-CO-81507,6381,449900,424500,388500,424500,374900,379200,386750,379900,379650,374900,425000,427400
81521,Fruita,CO,Mesa,Fruita-CO-81521,6410,285000,309900,299999,304900,299949.5,299900,314900,309900,309900,307000,315000,310000
80517,Estes-Park,CO,Larimer,Estes-Park-CO-80517,6485,525000,539000,555450,585000,596500,555225,568000,539000,525000,540000,550000,545000
81503,Grand-Junction,CO,Mesa,Grand-Junction-CO-81503,6563,245000,231200,239450,239900,257500,279000,274950,261125,259900,248950,247500,258500
80465,Morrison,CO,Jefferson,Morrison-CO-80465,6566,600000,550000,568850,559375,585000,589500,560000,515000,515000,514950,542000,504950
80534,Johnstown,CO,Weld,Johnstown-CO-80534,6594,374450,387450,385000,404950,404950,425000,415425,393750,399900,398500,400000,400000
80030,Westminster,CO,Adams,Westminster-CO-80030,6600,309450,315000,309000,309000,315000,304500,325000,330000,310000,318000,335000,329900
80236,Denver,CO,Denver,Denver-CO-80236,6709,392450,350000,350000,367497.5,384900,379000,375000,385000,385000,379900,385000,390000
81520,Clifton,CO,Mesa,Clifton-CO-81520,6828,169900,169900,174900,179900,166200,159250,169000,174000,175000,174500,179950,182900
81601,Glenwood-Springs,CO,Garfield,Glenwood-Springs-CO-81601,6851,575000,589900,599000,589000,584000,575000,549250,539000,549500,599000,559000,549450
81416,Delta,CO,Delta,Delta-CO-81416,6994,237000,222400,199500,199000,198950,215000,215000,249000,267000,287500,285000,286250
80424,Breckenridge,CO,Summit,Breckenridge-CO-80424,7042,950000,975000,937000,1095000,1195000,1205000,1185000,1149000,997499.5,1059500,1120000,1139500
81008,Pueblo,CO,Pueblo,Pueblo-CO-81008,7095,209950,209750,214900,234900,243400,229672.5,219950,227450,221900,224950,235000,247000
80513,Berthoud,CO,Larimer,Berthoud-CO-80513,7155,397275,405706,415000,413500,425000,425000,424990,410995,411947.5,415450,424900,423537.5
81506,Grand-Junction,CO,Mesa,Grand-Junction-CO-81506,7196,300000,309450,300000,297450,285000,277250,291200,299777,302950,312000,322000,320000
81650,Rifle,CO,Garfield,Rifle-CO-81650,7265,292000,287500,281450,278500,279000,283200,285000,279000,279000,296500,289000,295000
81082,Trinidad,CO,Las Animas,Trinidad-CO-81082,7297,179900,185000,189450,186500,189000,189000,195000,200000,200000,220000,215000,215000
81201,Salida,CO,Chaffee,Salida-CO-81201,7320,445000,450000,450000,439000,450000,454500,435000,440000,439000,439000,450000,493500
80863,Woodland-Park,CO,Teller,Woodland-Park-CO-80863,7353,425000,435000,415000,390000,384950,393500,404950,412500,439000,439000,429500,434200
80107,Elizabeth,CO,Elbert,Elizabeth-CO-80107,7382,539900,554950,500000,495000,494900,497000,499000,498950,514500,504499.5,520100,500000
80007,Arvada,CO,Jefferson,Arvada-CO-80007,7476,546000,545000,549970,549650,539900,531250,532257,548784.5,561450,564995,570000,555000
81625,Craig,CO,Moffat,Craig-CO-81625,7540,179200,175000,179900,179950,179900,179000,179250,185000,193000,194900,194900,189000
80603,Lochbuie,CO,Weld,Lochbuie-CO-80603,7633,330687.5,331450,330000,328612.5,329950,335000,335000,340000,343450,344450,345000,349842.5
80435,Keystone,CO,Summit,Keystone-CO-80435,7666,629000,634500,654500,698500,639000,599500,573000,606000,589000,650000,650000,625000
81505,Grand-Junction,CO,Mesa,Grand-Junction-CO-81505,7697,307109.5,303450,307219,304900,299900,299000,289250,289900,289000,293500,289000,282400
80621,Fort-Lupton,CO,Weld,Fort-Lupton-CO-80621,7716,342000,342000,357450,349900,349900,349900,349900,350000,359900,354950,364900,350000
81403,Montrose,CO,Montrose,Montrose-CO-81403,7720,399900,399900,419000,399900,414975,421750,439900,449000,439450,427750,429900,429900
81006,Pueblo,CO,Pueblo,Pueblo-CO-81006,7748,250000,250000,229900,252500,246950,240000,215200,249900,255000,247450,249900,255000
80549,Wellington,CO,Larimer,Wellington-CO-80549,7819,308105.5,312423.5,319252.5,313948,306088,330000,350106,352950,352000,350000,350000,355000
80018,Aurora,CO,Arapahoe,Aurora-CO-80018,7887,389950,380000,382425,384950,394750,385000,378506.5,380900,406045,409900,397757,391900
81122,Bayfield,CO,La Plata,Bayfield-CO-81122,8012,369000,373000,392500,399937.5,414500,379000,390000,388500,375000,369900,374900,379250
81632,Edwards,CO,Eagle,Edwards-CO-81632,8070,1595000,1697000,1810000,1895000,1995000,1880000,1824500,1880000,1895000,1785000,1797150,1795000
80230,Denver,CO,Denver,Denver-CO-80230,8155,750000,729000,757500,750000,750000,806533,821487.5,800766.5,750715,725000,726950,699900
80433,Conifer,CO,Jefferson,Conifer-CO-80433,8186,539000,515000,514900,539900,532450,507450,514900,500000,552475,525000,525000,510000
80640,Commerce-City,CO,Adams,Commerce-City-CO-80640,8265,321975,330000,329900,329900,317800,315875,325000,329900,339100,357950,364950,364900
81211,Buena-Vista,CO,Chaffee,Buena-Vista-CO-81211,8275,422000,400000,417000,407500,417000,390000,439000,435000,492000,525000,434000,427000
80125,Roxborough-Park,CO,Douglas,Roxborough-Park-CO-80125,8341,599900,605900,607900,644800,650000,650450,625000,580629,570975,571950,570995,570000
80421,Bailey,CO,Park,Bailey-CO-80421,8375,366500,362450,379900,375000,379975,385000,398250,390000,382500,391500,425000,399950
80925,Colorado-Springs,CO,El Paso,Colorado-Springs-CO-80925,8428,290000,288000,288000,290000,292000,298250,302450,309950,310000,309950,305000,299900
80924,Colorado-Springs,CO,El Paso,Colorado-Springs-CO-80924,8448,428500,429275,434120,433500,425000,437367,439367.5,441240,443035,449750,459000,435900
81657,Vail,CO,Eagle,Vail-CO-81657,8509,1825000,1972500,2125000,2150000,2249000,2250000,2195000,2100000,1999500,1990000,1995000,1972500
81621,Basalt,CO,Eagle,Basalt-CO-81621,8583,872500,862000,859000,890000,987000,1095000,981500,947000,859000,825000,819000,809250
80461,Leadville,CO,Lake,Leadville-CO-80461,8719,258200,264200,269000,263400,274950,298600,299900,298800,299500,297450,299900,297500
80615,Eaton,CO,Weld,Eaton-CO-80615,8719,348375,350067.5,345420,350067.5,351580,349886,353410,351490,367525,358015,374900,378205
81224,Crested-Butte,CO,Gunnison,Crested-Butte-CO-81224,8739,1195000,1195000,1199000,1199000,1199000,1199000,1199500,1195000,1149000,1100000,1195000,1097500
81144,Monte-Vista,CO,Rio Grande,Monte-Vista-CO-81144,8791,163500,161950,165000,175000,158500,161950,147450,145000,145000,155000,162000,169000
81303,Durango,CO,La Plata,Durango-CO-81303,8823,549900,556500,549000,555000,536000,547400,563000,554450,549900,549900,575000,569900
81631,Eagle,CO,Eagle,Eagle-CO-81631,8977,639000,695000,672000,675000,719000,662000,675000,660500,660500,656000,630000,635000
80498,Silverthorne,CO,Summit,Silverthorne-CO-80498,9012,650000,659000,715000,795000,792000,729000,695000,623000,639000,616500,599500,605000
81413,Cedaredge,CO,Delta,Cedaredge-CO-81413,9141,300000,309400,316500,349500,349900,359250,354200,399900,409900,395000,425000,390000
81252,Westcliffe,CO,Custer,Westcliffe-CO-81252,9173,349900,349900,349900,325000,322500,325000,335000,349950,365000,379000,389000,380000
81635,Parachute,CO,Garfield,Parachute-CO-81635,9194,220000,239000,239000,239000,229000,220000,220000,225000,228000,234000,225000,236500
80543,Milliken,CO,Weld,Milliken-CO-80543,9250,297965,300000,296900,297700,299297.5,311815,316270,319210,317385,315000,315000,314500
80540,Lyons,CO,Boulder,Lyons-CO-80540,9331,644500,644500,629950,624950,634900,642400,634900,649500,650000,639900,645000,647000
81089,Walsenburg,CO,Huerfano,Walsenburg-CO-81089,9344,144250,140000,115000,125000,135000,135000,124900,130000,128200,139450,143750,139900
80118,Larkspur,CO,Douglas,Larkspur-CO-80118,9363,650000,675000,650000,650000,692950,709450,682000,712000,697450,699900,739500,705000
81323,Dolores,CO,Montezuma,Dolores-CO-81323,9411,344500,325000,325000,329750,342000,314950,339500,339000,329900,325000,315000,325000
80102,Bennett,CO,Adams,Bennett-CO-80102,9497,574999.5,538900,539450,499450,472500,462750,480750,461000,434450,499500,451500,424900
80136,Strasburg,CO,Adams,Strasburg-CO-80136,9511,370598,375091.5,371348,373417,373417,375571,380309.5,380619,382809.5,375000,390091,404616.5
81652,Silt,CO,Garfield,Silt-CO-81652,9548,324900,335000,369500,354500,364250,345000,337000,359000,378500,382000,380000,375000
80514,Dacono,CO,Weld,Dacono-CO-80514,9561,353475,340000,354950,349974.5,358995,350997.5,357245,349147.5,349999,359900,358425,360495
81328,Mancos,CO,Montezuma,Mancos-CO-81328,9595,457500,454500,450000,442500,457500,465000,450000,457500,440000,437500,419000,429900
80814,Divide,CO,Teller,Divide-CO-80814,9609,339900,345000,341750,343500,343500,338500,330000,335000,349900,382500,424900,399900
80422,Idaho-Springs,CO,Clear Creek,Idaho-Springs-CO-80422,9643,508750,499000,487000,487000,420000,475000,475000,439950,429900,485000,486500,450000
80542,Mead,CO,Weld,Mead-CO-80542,9717,408275,408275,404450,392950,422998,422998,423999,413600,422998,452527.5,455055,437400
81432,Ridgway,CO,Ouray,Ridgway-CO-81432,9746,585000,594000,619000,666950,674900,675000,740000,740000,747000,702500,711999.5,675000
81641,Meeker,CO,Rio Blanco,Meeker-CO-81641,9792,232250,211750,211750,212000,210250,212000,225000,212000,211500,215000,218500,250000
80442,Fraser,CO,Grand,Fraser-CO-80442,9859,527000,508500,500950,561500,636216,645036,649900,647018,635000,645036,574500,599000
80447,Grand-Lake,CO,Grand,Grand-Lake-CO-80447,9865,479000,475000,474500,432000,432000,429000,399000,469000,479450,484900,499000,487250
80440,Fairplay,CO,Park,Fairplay-CO-80440,9874,375000,375000,387450,425000,429500,424900,399000,397000,404500,399000,384000,375000
81615,Snowmass-Village,CO,Pitkin,Snowmass-Village-CO-81615,9875,1595000,1775000,1750000,1650000,1575000,1475000,1545000,1625000,1637500,1572500,1755000,1775000
80547,Timnath,CO,Larimer,Timnath-CO-80547,9891,496475,524900,498980,498960,493950,495000,498455,492500,488950,516000,529900,520000
80927,Colorado-Springs,CO,El Paso,Colorado-Springs-CO-80927,9905,369450,372000,374000,369900,374900,360000,360500,369900,369000,374900,375000,361450
81154,South-Fork,CO,Rio Grande,South-Fork-CO-81154,9945,298750,309900,325000,329000,329000,329000,329000,325000,326500,328500,327500,328500
81055,La-Veta,CO,Huerfano,La-Veta-CO-81055,9973,329000,329000,329000,339500,344999,332500,339999.5,350000,380000,369000,359000,340000
81223,Cotopaxi,CO,Fremont,Cotopaxi-CO-81223,9992,269000,260000,239900,225000,239900,250000,287000,322000,349000,322000,290000,323450
80654,Wiggins,CO,Morgan,Wiggins-CO-80654,10016,275000,275000,275000,275000,290000,290000,290000,290000,290000,290000,290000,294500
81131,Crestone,CO,Saguache,Crestone-CO-81131,10055,225000,199000,227000,229000,239000,257000,267000,279000,272000,275000,267500,268250
81415,Crawford,CO,Delta,Crawford-CO-81415,10081,558500,525000,498000,442000,435000,370000,402500,435000,416500,420000,435000,484000
81654,Aspen,CO,Pitkin,Aspen-CO-81654,10113,2625000,2795000,2950000,2995000,3200000,2995000,3174500,2995000,2950000,2895000,2722500,2989900
81235,Lake-City,CO,Hinsdale,Lake-City-CO-81235,10127,387000,399000,437000,445000,447500,475000,489000,429000,437500,427000,432000,399999
89108,Las-Vegas,NV,Clark,Las-Vegas-NV-89108,117,188750,190000,190500,195000,199900,199990,199994.5,199900,205000,222000,225000,229900
